0.001,0.0117671017456,0.012804010376,0.0147147501831,0.0130610217285,0.0137837839355,0.0117671017456,1.0,0.00302796000127,140810775850.0,7457.44745332,2.66217174775,0.000415745412627,1.0,66.0,0.000356981630031,96.1044000939,1.00000000098,1.0,2.07807471881e-06
0.003,0.00388606640625,0.00422467230225,0.00480262799072,0.00431603015137,0.00455736022949,0.00388606640625,1.0,0.00374420662985,140218334270.0,876.904969058,2.66217182612,0.000450131561179,1.0,110.0,0.00303587266586,96.1044029228,1.00000003041,1.0,6.9167235333e-06
0.01,0.00109831680298,0.00128501403809,0.0014409017334,0.00116171948242,0.00139515905762,0.00109831680298,1.0,0.0101395234489,140844352300.0,85.2943091189,2.66217166371,0.000545679370817,1.0,109.0,0.0312115977163,96.10439706,0.999999969408,1.0,2.96074866275e-05
0.03,0.000247407066345,0.000261666244507,0.000283709838867,0.000279623222351,0.000293992797852,0.000247407066345,1.0,0.0304756919485,140736745940.0,22.9835722159,2.6621718535,0.0029,1.0,290.0,0.115829333599,96.1044039113,1.0000000407,1.0,8.93778570905e-05
0.1,5.50836029053e-05,5.76791381836e-05,6.37020111084e-05,6.47336349487e-05,6.56144866943e-05,5.50836029053e-05,1.0,0.101663756204,140664360280.0,5.85554114692,2.66217160911,0.0149125,1.0,1193.0,0.454641431477,96.1043950887,0.999999948896,1.0,0.00020732220242
0.3,3.60255012512e-05,3.74760513306e-05,4.13906555176e-05,4.78093414307e-05,4.93792495728e-05,3.60255012512e-05,1.0,0.304558663231,140464705610.0,2.66249523407,2.66217148977,0.015875,1.0,635.0,0.999878405679,96.1043907805,0.999999904068,1.0,0.000628472609506
1.0,3.51709976196e-05,3.71835327148e-05,4.15472793579e-05,4.61748199463e-05,4.8457611084e-05,3.51709976196e-05,1.0,1.01595554464,140496204500.0,2.66217151067,2.66217150199,0.01665,1.0,1332.0,0.99999999674,96.1043912218,0.999999908659,1.0,0.00212814875176
3.0,3.53239212036e-05,3.61263275146e-05,3.92568130493e-05,4.74501399994e-05,4.83925552368e-05,3.53239212036e-05,1.0,3.03878955381,137833700450.0,2.66217211927,2.66217202691,0.016825,1.0,673.0,0.999999965308,96.1044101715,1.00000010584,1.0,0.00633586408987
10.0,4.01025276184e-05,4.24375915527e-05,4.90424499512e-05,5.26166267395e-05,5.36954116821e-05,4.01025276184e-05,1.0,10.0720003795,121574649660.0,2.66217170163,2.66217166816,0.0148,1.0,444.0,0.999999987427,96.1043972207,0.99999997108,1.0,0.0210836006537
30.0,5.20918960571e-05,5.45136260986e-05,6.10198669434e-05,6.88544158936e-05,7.09244995117e-05,5.20918960571e-05,1.0,30.0882841356,71930512140.0,2.66217139387,2.66217137528,0.014825,1.0,593.0,0.999999993015,96.1043866475,0.999999861063,1.0,0.0628667621976
100.0,5.48151664734e-05,5.72017669678e-05,6.3788772583e-05,7.25929031372e-05,7.46834869385e-05,5.48151664734e-05,1.0,100.075206573,18736291126.5,2.66217160583,2.66217162907,0.0514,1.0,1542.0,1.00000000873,96.1043958094,0.999999956395,1.0,0.209449890765
300.0,4.89488105774e-05,5.15129089355e-05,5.96102294922e-05,6.44573478699e-05,6.51064453125e-05,4.89488105774e-05,1.0,300.083314851,3651163197.83,2.66217154514,2.66217155281,0.330775,1.0,13231.0,1.00000000288,96.1043930566,0.999999927751,1.0,0.821967010249
1000.0,0.00012171257782,8.39518890381e-05,6.99085388184e-05,0.000462382751465,0.000217723693848,6.99085388184e-05,3.0,1000.0285468,225497860.801,0.708404720788,0.708404720067,0.866233333333,0.806595605495,20961.0,0.999999998981,25.5734103944,1.00000040645,1.0,1.60921786396
1500.0,0.000239812194824,0.000161031845093,0.000127579406738,0.00168546777344,0.000759241027832,0.000127579406738,3.0,1500.00407838,55476667.8255,0.708404121966,0.708404109954,0.906975,0.940213346564,34110.0,0.999999983043,25.5733883693,0.999999545204,1.0,1.81790419471
2000.0,0.000443954345703,0.00029629574585,0.000232089050293,0.00475821044922,0.00210459143066,0.000232089050293,3.0,1999.99093943,15907016.2853,0.708404428083,0.708404416181,0.92296,0.973671665078,44933.0,0.9999999832,25.5733994242,0.999999977482,1.0,1.89097946347
2500.0,0.000794908752441,0.000529168151855,0.000412646606445,0.0128389813843,0.00535754052734,0.000412646606445,3.0,2499.94913726,4921709.27765,0.708404524368,0.708404526806,0.93046,0.987468563936,45940.0,1.00000000344,25.5734034177,1.00000013364,1.0,1.95079571209
3000.0,0.0013970690918,0.000928622009277,0.00072271472168,0.0454010380249,0.0127633799438,0.00072271472168,3.0,2999.92996329,1582875.43608,0.708404462859,0.708404475693,0.936625,0.994368076872,37254.0,1.00000001812,25.5734015725,1.00000006149,1.0,1.97798244956
4000.0,0.0043014901123,0.00285806243896,0.00222022039795,0.300988214844,0.0865001609497,0.00222022039795,3.0,3999.90152048,166567.799412,0.708404449942,0.708404449999,0.9389,0.998828416232,28134.0,1.00000000008,25.573400645,1.00000002522,1.0,2.03304731037
